weather_datetime_utc,forecast_date,province_name,weather_code,weather_desc,temperature_min,temperature_max,temperature_avg,humidity_min,humidity_max,humidity_avg,wind_direction,wind_speed,weather_risk_label,weather_risk_score,source
2026-05-03 04:00:00,2026-05-03,Aceh,2,Cerah Berawan,31.0,31.0,31.0,62.0,62.0,62.0,SW,7.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Aceh,61,Hujan Ringan,28.0,28.0,28.0,75.0,75.0,75.0,S,7.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Aceh,2,Cerah Berawan,28.0,28.0,28.0,77.0,77.0,77.0,S,8.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Aceh,2,Cerah Berawan,26.0,26.0,26.0,87.0,87.0,87.0,E,3.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Aceh,2,Cerah Berawan,26.0,26.0,26.0,90.0,90.0,90.0,SE,0.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Aceh,2,Cerah Berawan,25.0,25.0,25.0,91.0,91.0,91.0,SE,2.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Aceh,2,Cerah Berawan,25.0,25.0,25.0,92.0,92.0,92.0,SE,4.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Bali,1,Cerah,32.0,32.0,32.0,69.0,69.0,69.0,SE,37.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Bali,1,Cerah,30.0,30.0,30.0,72.0,72.0,72.0,E,37.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Bali,1,Cerah,28.0,28.0,28.0,83.0,83.0,83.0,E,27.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Bali,1,Cerah,28.0,28.0,28.0,90.0,90.0,90.0,E,27.8,Medium,2,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Bali,61,Hujan Ringan,26.0,26.0,26.0,92.0,92.0,92.0,E,27.8,High,3,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Bali,2,Cerah Berawan,25.0,25.0,25.0,96.0,96.0,96.0,E,27.8,Medium,2,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Bali,1,Cerah,24.0,24.0,24.0,95.0,95.0,95.0,E,27.8,Medium,2,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Banten,1,Cerah,31.0,31.0,31.0,77.0,77.0,77.0,N,10.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Banten,61,Hujan Ringan,30.0,30.0,30.0,79.0,79.0,79.0,NE,6.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Banten,61,Hujan Ringan,27.0,27.0,27.0,94.0,94.0,94.0,SE,5.4,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Banten,3,Berawan,26.0,26.0,26.0,95.0,95.0,95.0,S,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Banten,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,S,1.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Banten,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,S,1.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Banten,3,Berawan,26.0,26.0,26.0,98.0,98.0,98.0,S,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Bengkulu,3,Berawan,29.0,29.0,29.0,76.0,76.0,76.0,SW,10.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Bengkulu,61,Hujan Ringan,29.0,29.0,29.0,77.0,77.0,77.0,W,6.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Bengkulu,61,Hujan Ringan,26.0,26.0,26.0,89.0,89.0,89.0,N,3.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Bengkulu,3,Berawan,25.0,25.0,25.0,96.0,96.0,96.0,NW,6.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Bengkulu,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,N,5.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Bengkulu,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,N,4.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Bengkulu,3,Berawan,24.0,24.0,24.0,95.0,95.0,95.0,NE,5.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,DI Yogyakarta,1,Cerah,31.0,31.0,31.0,66.0,66.0,66.0,NE,7.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,DI Yogyakarta,61,Hujan Ringan,27.0,27.0,27.0,82.0,82.0,82.0,E,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,DI Yogyakarta,61,Hujan Ringan,25.0,25.0,25.0,93.0,93.0,93.0,E,2.1,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,DI Yogyakarta,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,NE,3.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,DI Yogyakarta,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,N,2.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,DI Yogyakarta,2,Cerah Berawan,23.0,23.0,23.0,97.0,97.0,97.0,N,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,DI Yogyakarta,3,Berawan,23.0,23.0,23.0,96.0,96.0,96.0,N,3.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,DKI Jakarta,61,Hujan Ringan,32.0,32.0,32.0,73.0,73.0,73.0,N,10.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,DKI Jakarta,61,Hujan Ringan,30.0,30.0,30.0,77.0,77.0,77.0,NE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,DKI Jakarta,61,Hujan Ringan,26.0,26.0,26.0,88.0,88.0,88.0,SE,6.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,DKI Jakarta,3,Berawan,25.0,25.0,25.0,92.0,92.0,92.0,NE,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,DKI Jakarta,3,Berawan,25.0,25.0,25.0,93.0,93.0,93.0,SW,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,DKI Jakarta,3,Berawan,24.0,24.0,24.0,95.0,95.0,95.0,S,1.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,DKI Jakarta,3,Berawan,24.0,24.0,24.0,95.0,95.0,95.0,E,1.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Gorontalo,61,Hujan Ringan,32.0,32.0,32.0,74.0,74.0,74.0,S,7.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Gorontalo,2,Cerah Berawan,30.0,30.0,30.0,76.0,76.0,76.0,SE,6.2,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Gorontalo,3,Berawan,26.0,26.0,26.0,87.0,87.0,87.0,NE,2.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Gorontalo,3,Berawan,26.0,26.0,26.0,91.0,91.0,91.0,NE,1.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Gorontalo,1,Cerah,25.0,25.0,25.0,91.0,91.0,91.0,NE,2.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Gorontalo,2,Cerah Berawan,25.0,25.0,25.0,88.0,88.0,88.0,E,4.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Gorontalo,3,Berawan,26.0,26.0,26.0,84.0,84.0,84.0,S,0.2,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Jambi,3,Berawan,29.0,29.0,29.0,80.0,80.0,80.0,SE,2.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Jambi,61,Hujan Ringan,27.0,27.0,27.0,87.0,87.0,87.0,N,3.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Jambi,3,Berawan,25.0,25.0,25.0,97.0,97.0,97.0,N,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Jambi,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,SW,2.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Jambi,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,S,5.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Jambi,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,S,6.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Jambi,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,SE,6.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Jawa Barat,3,Berawan,30.0,30.0,30.0,65.0,65.0,65.0,S,2.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Jawa Barat,63,Hujan Sedang,23.0,23.0,23.0,86.0,86.0,86.0,S,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Jawa Barat,3,Berawan,22.0,22.0,22.0,93.0,93.0,93.0,NW,2.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Jawa Barat,3,Berawan,23.0,23.0,23.0,91.0,91.0,91.0,N,2.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Jawa Barat,3,Berawan,22.0,22.0,22.0,91.0,91.0,91.0,N,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Jawa Barat,3,Berawan,20.0,20.0,20.0,94.0,94.0,94.0,N,0.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Jawa Barat,3,Berawan,21.0,21.0,21.0,94.0,94.0,94.0,N,3.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Jawa Tengah,2,Cerah Berawan,28.0,28.0,28.0,72.0,72.0,72.0,NE,3.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Jawa Tengah,63,Hujan Sedang,27.0,27.0,27.0,76.0,76.0,76.0,SE,5.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Jawa Tengah,61,Hujan Ringan,24.0,24.0,24.0,95.0,95.0,95.0,S,3.5,Medium,2,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Jawa Tengah,3,Berawan,22.0,22.0,22.0,99.0,99.0,99.0,NW,3.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Jawa Tengah,3,Berawan,22.0,22.0,22.0,95.0,95.0,95.0,NW,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Jawa Tengah,3,Berawan,21.0,21.0,21.0,90.0,90.0,90.0,NW,4.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Jawa Tengah,2,Cerah Berawan,21.0,21.0,21.0,89.0,89.0,89.0,NW,4.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Jawa Timur,61,Hujan Ringan,26.0,26.0,26.0,76.0,76.0,76.0,SE,19.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Jawa Timur,3,Berawan,22.0,22.0,22.0,89.0,89.0,89.0,SE,5.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Jawa Timur,10,Udara Kabur,18.0,18.0,18.0,99.0,99.0,99.0,NE,2.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Jawa Timur,10,Udara Kabur,18.0,18.0,18.0,99.0,99.0,99.0,N,1.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Jawa Timur,2,Cerah Berawan,17.0,17.0,17.0,98.0,98.0,98.0,N,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Jawa Timur,10,Udara Kabur,17.0,17.0,17.0,99.0,99.0,99.0,NW,0.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Jawa Timur,3,Berawan,17.0,17.0,17.0,99.0,99.0,99.0,S,1.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kalimantan Barat,1,Cerah,32.0,32.0,32.0,61.0,61.0,61.0,W,5.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kalimantan Barat,95,Hujan Petir,30.0,30.0,30.0,71.0,71.0,71.0,W,8.1,High,3,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kalimantan Barat,3,Berawan,27.0,27.0,27.0,87.0,87.0,87.0,NE,2.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kalimantan Barat,3,Berawan,26.0,26.0,26.0,96.0,96.0,96.0,E,3.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kalimantan Barat,3,Berawan,25.0,25.0,25.0,97.0,97.0,97.0,N,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kalimantan Barat,61,Hujan Ringan,24.0,24.0,24.0,97.0,97.0,97.0,NE,9.4,Medium,2,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kalimantan Barat,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,E,7.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kalimantan Selatan,61,Hujan Ringan,30.0,30.0,30.0,86.0,86.0,86.0,SW,2.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kalimantan Selatan,61,Hujan Ringan,26.0,26.0,26.0,96.0,96.0,96.0,NE,0.4,Medium,2,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kalimantan Selatan,3,Berawan,23.0,23.0,23.0,99.0,99.0,99.0,SW,1.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kalimantan Selatan,3,Berawan,23.0,23.0,23.0,97.0,97.0,97.0,W,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kalimantan Selatan,3,Berawan,22.0,22.0,22.0,96.0,96.0,96.0,W,1.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kalimantan Selatan,10,Udara Kabur,22.0,22.0,22.0,98.0,98.0,98.0,W,2.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kalimantan Selatan,2,Cerah Berawan,23.0,23.0,23.0,95.0,95.0,95.0,NE,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kalimantan Tengah,1,Cerah,31.0,31.0,31.0,75.0,75.0,75.0,NW,3.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kalimantan Tengah,61,Hujan Ringan,30.0,30.0,30.0,78.0,78.0,78.0,SE,9.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kalimantan Tengah,2,Cerah Berawan,26.0,26.0,26.0,94.0,94.0,94.0,NE,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kalimantan Tengah,2,Cerah Berawan,25.0,25.0,25.0,95.0,95.0,95.0,NW,2.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kalimantan Tengah,2,Cerah Berawan,24.0,24.0,24.0,98.0,98.0,98.0,NW,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kalimantan Tengah,2,Cerah Berawan,24.0,24.0,24.0,98.0,98.0,98.0,W,0.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kalimantan Tengah,61,Hujan Ringan,24.0,24.0,24.0,98.0,98.0,98.0,N,0.9,Medium,2,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kalimantan Timur,2,Cerah Berawan,30.0,30.0,30.0,73.0,73.0,73.0,SE,5.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kalimantan Timur,2,Cerah Berawan,28.0,28.0,28.0,84.0,84.0,84.0,S,6.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kalimantan Timur,2,Cerah Berawan,26.0,26.0,26.0,91.0,91.0,91.0,SW,5.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kalimantan Timur,1,Cerah,26.0,26.0,26.0,93.0,93.0,93.0,W,4.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kalimantan Timur,3,Berawan,25.0,25.0,25.0,97.0,97.0,97.0,W,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kalimantan Timur,3,Berawan,25.0,25.0,25.0,96.0,96.0,96.0,NW,4.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kalimantan Timur,3,Berawan,25.0,25.0,25.0,94.0,94.0,94.0,W,5.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kalimantan Utara,2,Cerah Berawan,31.0,31.0,31.0,59.0,59.0,59.0,E,9.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kalimantan Utara,1,Cerah,30.0,30.0,30.0,65.0,65.0,65.0,NE,12.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kalimantan Utara,Cerah,Cerah,28.0,28.0,28.0,80.0,80.0,80.0,E,9.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kalimantan Utara,1,Cerah,28.0,28.0,28.0,78.0,78.0,78.0,E,6.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kalimantan Utara,61,Hujan Ringan,27.0,27.0,27.0,84.0,84.0,84.0,SW,9.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kalimantan Utara,61,Hujan Ringan,26.0,26.0,26.0,90.0,90.0,90.0,SW,5.6,Medium,2,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kalimantan Utara,1,Cerah,26.0,26.0,26.0,90.0,90.0,90.0,W,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kepulauan Bangka Belitung,61,Hujan Ringan,33.0,33.0,33.0,71.0,71.0,71.0,NE,23.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kepulauan Bangka Belitung,61,Hujan Ringan,28.0,28.0,28.0,83.0,83.0,83.0,SW,23.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kepulauan Bangka Belitung,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,S,6.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kepulauan Bangka Belitung,1,Cerah,25.0,25.0,25.0,92.0,92.0,92.0,S,6.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kepulauan Bangka Belitung,3,Berawan,24.0,24.0,24.0,92.0,92.0,92.0,SW,9.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kepulauan Bangka Belitung,3,Berawan,24.0,24.0,24.0,94.0,94.0,94.0,SW,9.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kepulauan Bangka Belitung,3,Berawan,27.0,27.0,27.0,95.0,95.0,95.0,SW,7.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Kepulauan Riau,95,Hujan Petir,32.0,32.0,32.0,65.0,65.0,65.0,S,5.5,High,3,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Kepulauan Riau,61,Hujan Ringan,29.0,29.0,29.0,75.0,75.0,75.0,N,8.5,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Kepulauan Riau,3,Berawan,27.0,27.0,27.0,83.0,83.0,83.0,W,3.8,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Kepulauan Riau,2,Cerah Berawan,26.0,26.0,26.0,90.0,90.0,90.0,SW,2.9,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Kepulauan Riau,1,Cerah,26.0,26.0,26.0,90.0,90.0,90.0,S,1.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Kepulauan Riau,3,Berawan,26.0,26.0,26.0,92.0,92.0,92.0,S,7.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Kepulauan Riau,3,Berawan,25.0,25.0,25.0,93.0,93.0,93.0,SW,4.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Lampung,95,Hujan Petir,27.0,27.0,27.0,82.0,82.0,82.0,N,6.9,High,3,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Lampung,3,Berawan,27.0,27.0,27.0,83.0,83.0,83.0,N,3.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Lampung,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,SE,4.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Lampung,3,Berawan,25.0,25.0,25.0,92.0,92.0,92.0,SE,1.7,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Lampung,3,Berawan,24.0,24.0,24.0,94.0,94.0,94.0,NW,2.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Lampung,3,Berawan,24.0,24.0,24.0,96.0,96.0,96.0,SW,1.1,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Lampung,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,NE,0.2,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Maluku,61,Hujan Ringan,29.0,29.0,29.0,72.0,72.0,72.0,SE,13.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Maluku,2,Cerah Berawan,28.0,28.0,28.0,77.0,77.0,77.0,SE,7.0,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Maluku,2,Cerah Berawan,26.0,26.0,26.0,86.0,86.0,86.0,SE,5.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Maluku,2,Cerah Berawan,25.0,25.0,25.0,88.0,88.0,88.0,SE,6.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Maluku,2,Cerah Berawan,24.0,24.0,24.0,94.0,94.0,94.0,E,4.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Maluku,1,Cerah,24.0,24.0,24.0,96.0,96.0,96.0,N,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Maluku,1,Cerah,26.0,26.0,26.0,91.0,91.0,91.0,SE,4.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Maluku Utara,61,Hujan Ringan,29.0,29.0,29.0,73.0,73.0,73.0,W,6.8,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Maluku Utara,3,Berawan,28.0,28.0,28.0,74.0,74.0,74.0,N,2.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Maluku Utara,3,Berawan,26.0,26.0,26.0,82.0,82.0,82.0,NE,5.7,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Maluku Utara,3,Berawan,26.0,26.0,26.0,85.0,85.0,85.0,E,3.4,Low,0,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Maluku Utara,3,Berawan,26.0,26.0,26.0,87.0,87.0,87.0,S,5.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Maluku Utara,2,Cerah Berawan,26.0,26.0,26.0,86.0,86.0,86.0,S,2.3,Low,0,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Maluku Utara,2,Cerah Berawan,27.0,27.0,27.0,82.0,82.0,82.0,S,1.1,Low,0,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Nusa Tenggara Barat,1,Cerah,33.0,33.0,33.0,54.0,54.0,54.0,NE,18.5,Low,0,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Nusa Tenggara Barat,Cerah,Cerah,31.0,31.0,31.0,56.0,56.0,56.0,NE,7.6,Low,0,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Nusa Tenggara Barat,Cerah,Cerah,26.0,26.0,26.0,82.0,82.0,82.0,E,3.9,Low,0,BMKG Public Weather Forecast API
2026-05-03 13:00:00,2026-05-03,Nusa Tenggara Barat,Cerah,Cerah,25.0,25.0,25.0,92.0,92.0,92.0,SE,4.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 16:00:00,2026-05-03,Nusa Tenggara Barat,1,Cerah,24.0,24.0,24.0,95.0,95.0,95.0,SE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-03 19:00:00,2026-05-03,Nusa Tenggara Barat,1,Cerah,24.0,24.0,24.0,96.0,96.0,96.0,SE,6.6,Medium,1,BMKG Public Weather Forecast API
2026-05-03 22:00:00,2026-05-03,Nusa Tenggara Barat,1,Cerah,24.0,24.0,24.0,95.0,95.0,95.0,S,5.4,Medium,1,BMKG Public Weather Forecast API
2026-05-03 04:00:00,2026-05-03,Nusa Tenggara Timur,1,Cerah,32.0,32.0,32.0,63.0,63.0,63.0,E,33.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 07:00:00,2026-05-03,Nusa Tenggara Timur,1,Cerah,30.0,30.0,30.0,68.0,68.0,68.0,E,33.3,Medium,1,BMKG Public Weather Forecast API
2026-05-03 10:00:00,2026-05-03,Nusa Tenggara Timur,Cerah,Cerah,28.0,28.0,28.0,79.0,79.0,79.0,E,14.7,Low,0,BMKG Public Weather Forecast API
